B sxx sxy
1116.00000 927849.287460535299033 1128354.165274766040966
1116.50000 927287.341107318759896 1128135.483610875206068
1117.00000 926725.863905321573839 1127916.839271860430017
1117.50000 926164.855346787371673 1127698.232242468278855
1118.00000 925604.314924749080092 1127479.662507550558075
1118.50000 925044.242132968967780 1127261.130052256165072
1119.00000 924484.636465951916762 1127042.634861867642030
1119.50000 923925.497418967657723 1126824.176921857520938
1120.00000 923366.824487987440079 1126605.756217986810952
1120.50000 922808.617169749573804 1126387.372736080316827
1121.00000 922250.874961731955409 1126169.026462225941941
1121.50000 921693.597362138563767 1125950.717382692964748
1122.00000 921136.783869921811856 1125732.445483957184479
1122.50000 920580.433984748902731 1125514.210752630140632
1123.00000 920024.547207028721459 1125296.013175574364141
1123.50000 919469.123037899727933 1125077.852739778812975
1124.00000 918914.160979249398224 1124859.729432503925636
1124.50000 918359.660533651011065 1124641.643241076963022
1125.00000 917805.621204441646114 1124423.594153124839067
1125.50000 917252.042495657224208 1124205.582156386924908
1126.00000 916698.923912069411017 1123987.607238804223016
1126.50000 916146.264959162217565 1123769.669388509355485
1127.00000 915594.065143180079758 1123551.768593794200569
1127.50000 915042.323970994446427 1123333.904843150638044
1128.00000 914491.040950288763270 1123116.078125241212547
1128.50000 913940.215589407365769 1122898.288428890751675
1129.00000 913389.847397437435575 1122680.535743120592088
1129.50000 912839.935884151724167 1122462.820057139033452
1130.00000 912290.480560050811619 1122245.141360312234610
1130.50000 911741.480936336214654 1122027.499642136506736
1131.00000 911192.936524920049123 1121809.894892370561138
1131.50000 910644.846838433528319 1121592.327100872527808
1132.00000 910097.211390172829852 1121374.796257734298706
1132.50000 909550.029694188735448 1121157.302353130653501
1133.00000 909003.301265194430016 1120939.845377518329769
1133.50000 908457.025618633371778 1120722.425321401096880
1134.00000 907911.202270609443076 1120505.042175572132692
1134.50000 907365.830737965763547 1120287.695930876070634
1135.00000 906820.910538213793188 1120070.386578368488699
1135.50000 906276.441189566743560 1119853.114109344081953
1136.00000 905732.422210936318152 1119635.878515132702887
1136.50000 905188.853121917229146 1119418.679787346394733
1137.00000 904645.733442796510644 1119201.517917658202350
1137.50000 904103.062694547232240 1118984.392897978425026
1138.00000 903560.840398835483938 1118767.304720311658457
1138.50000 903019.066078018513508 1118550.253376887878403
1139.00000 902477.739255122141913 1118333.238860046258196
1139.50000 901936.859453862416558 1118116.261162318056449
1140.00000 901396.426198635832407 1117899.320276379818097
1140.50000 900856.439014517236501 1117682.416195054538548
1141.00000 900316.897427268209867 1117465.548911313293502
1141.50000 899777.800963324611075 1117248.718418315052986
1142.00000 899239.149149781675078 1117031.924709363142028
1142.50000 898700.941514442674816 1116815.167777878465131
1143.00000 898163.177585748606361 1116598.447617459343746
1143.50000 897625.856892831739970 1116381.764221875229850
1144.00000 897088.978965483605862 1116165.117585021536797
1144.50000 896552.543334180954844 1115948.507700941991061
1145.00000 896016.549530055839568 1115731.934563817922026
1145.50000 895480.997084901202470 1115515.398168042534962
1146.00000 894945.885531192296185 1115298.898508053040132
1146.50000 894411.214402038371190 1115082.435578540200368
1147.00000 893876.983231240999885 1114866.009374254150316
1147.50000 893343.191553254029714 1114649.619890135247260
1148.00000 892809.838903191615827 1114433.267121271928772
1148.50000 892276.924816810060292 1114216.951062861597165
1149.00000 891744.448830534820445 1114000.671710265334696
1149.50000 891212.410481440369040 1113784.429058990674093
1150.00000 890680.809307283256203 1113568.223104678792879
1150.50000 890149.644846409559250 1113352.053843104513362
1151.00000 889618.916637888993137 1113135.921270191669464
1151.50000 889088.624221395701170 1112919.825381997041404
1152.00000 888558.767137261223979 1112703.766174736199901
1152.50000 888029.344926474150270 1112487.743644725764170
1153.00000 887500.357130663585849 1112271.757788436021656
1153.50000 886971.803292095544748 1112055.808602454839274
1154.00000 886443.682953685987741 1111839.896083562402055
1154.50000 885915.995658996049315 1111624.020228592446074
1155.00000 885388.740952222724445 1111408.181034585228190
1155.50000 884861.918378198519349 1111192.378498660866171
1156.00000 884335.527482413570397 1110976.612618087790906
1156.50000 883809.567810968030244 1110760.883390253642574
1157.00000 883284.038910610484891 1110545.190812729531899
1157.50000 882758.940328722237609 1110329.534883126616478
1158.00000 882234.271613325225189 1110113.915599280735478
1158.50000 881710.032313060248271 1109898.332959094317630
1159.00000 881186.221977207926102 1109682.786960589699447
1159.50000 880662.840155673911795 1109467.277601951500401
1160.00000 880139.886398983071558 1109251.804881478892639
1160.50000 879617.360258310451172 1109036.368797600967810
1161.00000 879095.261285429005511 1108820.969348815502599
1161.50000 878573.589032757445239 1108605.606533859623596
1162.00000 878052.343053322867490 1108390.280351501889527
1162.50000 877531.522900777519681 1108174.990800602827221
1163.00000 877011.128129402874038 1107959.737880256259814
1163.50000 876491.158294087275863 1107744.521589623764157
1164.00000 875971.612950342125259 1107529.341927940957248
1164.50000 875452.491654300014488 1107314.198894633678719
1165.00000 874933.793962699011900 1107099.092489172704518
1165.50000 874415.519432894419879 1106884.022711255121976
1166.00000 873897.667622875422239 1106668.989560578018427
1166.50000 873380.238091189763509 1106453.993037000298500
1167.00000 872863.230397061794065 1106239.033140547573566
1167.50000 872346.644100269186310 1106024.109871273860335
1168.00000 871830.478761238744482 1105809.223229420837015
1168.50000 871314.733940982841887 1105594.373215295840055
1169.00000 870799.409201118163764 1105379.559829328907654
1169.50000 870284.504103878978640 1105164.783072072314098
1170.00000 869770.018212088849396 1104950.042944197775796
1170.50000 869255.951089182053693 1104735.339446467813104
1171.00000 868742.302299190778285 1104520.672579789534211
1171.50000 868229.071406752918847 1104306.042345124529675
1172.00000 867716.257977091823705 1104091.448743583634496
1172.50000 867203.861576036899351 1103876.891776375705376
1173.00000 866691.881770013831556 1103662.371444828575477
1173.50000 866180.318126049125567 1103447.887750349938869
1174.00000 865669.170211743097752 1103233.440694494638592
1174.50000 865158.437595317023806 1103019.030278878752142
1175.00000 864648.119845550041646 1102804.656505264574662
1175.50000 864138.216531852376647 1102590.319375491933897
1176.00000 863628.727224177098833 1102376.018891473067924
1176.50000 863119.651493099052459 1102161.755055316025391
1177.00000 862610.988909778418019 1101947.527869166107848
1177.50000 862102.739045940805227 1101733.337335270596668
1178.00000 861594.901473915320821 1101519.183456002734601
1178.50000 861087.475766598945484 1101305.066233809106052
1179.00000 860580.461497494601645 1101090.985671264585108
1179.50000 860073.858240656205453 1100876.941771018784493
1180.00000 859567.665570738143288 1100662.934535829117522
1180.50000 859061.883062963839620 1100448.963968570576981
1181.00000 858556.510293154860847 1100235.030072171241045
1181.50000 858051.546837667585351 1100021.132849739631638
1182.00000 857546.992273488896899 1099807.272304363083094
1182.50000 857042.846178122796118 1099593.448439321015030
1183.00000 856539.108129691099748 1099379.661257933592424
1183.50000 856035.777706865454093 1099165.910763669991866
1184.00000 855532.854488905752078 1098952.196960030589253
1184.50000 855030.338055615313351 1098738.519850624958053
1185.00000 854528.227987387101166 1098524.879439233569428
1185.50000 854026.523865179740824 1098311.275729594752192
1186.00000 853525.225270517286845 1098097.708725637290627
1186.50000 853024.331785472342744 1097884.178431367501616
1187.00000 852523.842992713674903 1097670.684850852470845
1187.50000 852023.758475454873405 1097457.227988233324140
1188.00000 851524.077817459823564 1097243.807847849326208
1188.50000 851024.800603083800524 1097030.424433974549174
1189.00000 850525.926417222362943 1096817.077751059317961
1189.50000 850027.454845324624330 1096603.767803695518523
1190.00000 849529.385473422007635 1096390.494596417061985
1190.50000 849031.717888074228540 1096177.258133951574564
1191.00000 848534.451676412834786 1095964.058421088149771
1191.50000 848037.586426130728796 1095750.895462712040171
1192.00000 847541.121725456323475 1095537.769263770431280
1192.50000 847045.057163180434145 1095324.679829303408042
1193.00000 846549.392328655347228 1095111.627164401346818
1193.50000 846054.126811767113395 1094898.611274336231872
1194.00000 845559.260202958481386 1094685.632164345588535
1194.50000 845064.792093223775737 1094472.689839837606996
1195.00000 844570.722074089921080 1094259.784306250046939
1195.50000 844077.049737654859200 1094046.915569121483713
1196.00000 843583.774676543544047 1093834.083634045673534
1196.50000 843090.896483931341209 1093621.288506758166477
1197.00000 842598.414753541583195 1093408.530193017330021
1197.50000 842106.329079628339969 1093195.808698662091047
1198.00000 841614.639056989573874 1092983.124029644997790
1198.50000 841123.344280984252691 1092770.476191970752552
1199.00000 840632.444347467389889 1092557.865191745106131
1199.50000 840141.938852878753096 1092345.291035087546334
1200.00000 839651.827394169056788 1092132.753728276584297
1200.50000 839162.109568832442164 1091920.253277611918747
1201.00000 838672.784974898328073 1091707.789689509896562
1201.50000 838183.853210923727602 1091495.362970403861254
1202.00000 837695.313876009313390 1091282.973126856610179
1202.50000 837207.166569778346457 1091070.620165484026074
1203.00000 836719.410892390646040 1090858.304092962993309
1203.50000 836232.046444538864307 1090646.024916041409597
1204.00000 835745.072827441152185 1090433.782641594298184
1204.50000 835258.489642833243124 1090221.577276491094381
1205.00000 834772.296493001049384 1090009.408827720442787
1205.50000 834286.492980743525550 1089797.277302334783599
1206.00000 833801.078709374764003 1089585.182707437779754
1206.50000 833316.053282755776308 1089373.125050224363804
1207.00000 832831.416305266553536 1089161.104337926022708
1207.50000 832347.167381781153381 1088949.120577913476154
1208.00000 831863.306117726373486 1088737.173777549294755
1208.50000 831379.832119040889665 1088525.263944301055744
1209.00000 830896.744992176187225 1088313.391085706418380
1209.50000 830414.044344112742692 1088101.555209327256307
1210.00000 829931.729782332200557 1087889.756322846282274
1210.50000 829449.800914858467877 1087677.994434010004625
1211.00000 828968.257350210216828 1087466.269550579832867
1211.50000 828487.098697415320203 1087254.581680420087650
1212.00000 828006.324566032039002 1087042.930831459583715
1212.50000 827525.934566140989773 1086831.317011685110629
1213.00000 827045.928308300441131 1086619.740229140967131
1213.50000 826566.305403603706509 1086408.200491937808692
1214.00000 826087.065463656093925 1086196.697808240773156
1214.50000 825608.208100544405170 1085985.232186336535960
1215.00000 825129.732926910859533 1085773.803634431911632
1215.50000 824651.639555856352672 1085562.412160977954045
1216.00000 824173.927601015311666 1085351.057774344924837
1216.50000 823696.596676520071924 1085139.740483021829277
1217.00000 823219.646397010888904 1084928.460295540746301
1217.50000 822743.076377622084692 1084717.217220528051257
1218.00000 822266.886234004632570 1084506.011266643647105
1218.50000 821791.075582301127724 1084294.842442566761747
1219.00000 821315.644039156730287 1084083.710757098626345
1219.50000 820840.591221712995321 1083872.616219069343060
1220.00000 820365.916747609153390 1083661.558837364893407
1220.50000 819891.620235008886084 1083450.538620955543593
1221.00000 819417.701302526402287 1083239.555578811094165
1221.50000 818944.159569311072119 1083028.609720003558323
1222.00000 818470.994654983980581 1082817.701053653145209
1222.50000 817998.206179668777622 1082606.829588898690417
1223.00000 817525.793763989116997 1082395.995335016399622
1223.50000 817053.757029056665488 1082185.198301254073158
1224.00000 816582.095596468192525 1081974.438496943563223
1224.50000 816110.809088319074363 1081763.715931479819119
1225.00000 815639.897127188742161 1081553.030614268034697
1225.50000 815169.359336138120852 1081342.382554845185950
1226.00000 814699.195338746416382 1081131.771762752905488
1226.50000 814229.404759038938209 1080921.198247546795756
1227.00000 813759.987221568473615 1080710.662018884904683
1227.50000 813290.942351340316236 1080500.163086486980319
1228.00000 812822.269773855456151 1080289.701460071839392
1228.50000 812353.969115104177035 1080079.277149458648637
1229.00000 811886.040001551155001 1079868.890164480544627
1229.50000 811418.482060154667124 1079658.540515030501410
1230.00000 810951.294918338302523 1079448.228211051551625
1230.50000 810484.478204013663344 1079237.953262554015964
1231.00000 810018.031545578734949 1079027.715679549612105
1231.50000 809551.954571892390959 1078817.515472150873393
1232.00000 809086.246912305708975 1078607.352650497108698
1232.50000 808620.908196644508280 1078397.227224746486172
1233.00000 808155.938055215287022 1078187.139205132843927
1233.50000 807691.336118773557246 1077977.088601952884346
1234.00000 807227.102018581936136 1077767.075425499584526
1234.50000 806763.235386360902339 1077557.099686143454164
1235.00000 806299.735854309634306 1077347.161394294351339
1235.50000 805836.603055069106631 1077137.260560440132394
1236.00000 805373.836621804977767 1076927.397195043973625
1236.50000 804911.436188117950223 1076717.571308635640889
1237.00000 804449.401388069614768 1076507.782911839662120
1237.50000 803987.731856214581057 1076298.032015267293900
1238.00000 803526.427227571839467 1076088.318629570538178
1238.50000 803065.487137609161437 1075878.642765491735190
1239.00000 802604.911222269060090 1075669.004433752037585
1239.50000 802144.699117969837971 1075459.403645203914493
1240.00000 801684.850461572757922 1075249.840410633711144
1240.50000 801225.364890426746570 1075040.314740933477879
1241.00000 800766.242042327648960 1074830.826647020876408
1241.50000 800307.481555527076125 1074621.376139886910096
1242.00000 799849.083068750682287 1074411.963230473222211
1242.50000 799391.046221184660681 1074202.587929838104174
1243.00000 798933.370652471319772 1073993.250249081291258
1243.50000 798476.056002707919106 1073783.950199290644377
1244.00000 798019.101912445155904 1073574.687791646923870
1244.50000 797562.508022704627365 1073365.463037297129631
1245.00000 797106.273974950425327 1073156.275947525864467
1245.50000 796650.399411105900072 1072947.126533555332571
1246.00000 796194.883973564719781 1072738.014806694583967
1246.50000 795739.727305146865547 1072528.940778288990259
1247.00000 795284.929049144848250 1072319.904459700221196
1247.50000 794830.488849283196032 1072110.905862379586324
1248.00000 794376.406349770841189 1071901.944997722981498
1248.50000 793922.681195238605142 1071693.021877235500142
1249.00000 793469.313030772143975 1071484.136512434342876
1249.50000 793016.301501910551451 1071275.288914869539440
1250.00000 792563.646254642400891 1071066.479096105089411
1250.50000 792111.346935410867445 1070857.707067771581933
1251.00000 791659.403191079269163 1070648.972841537790373
1251.50000 791207.814668989274651 1070440.276429042220116
1252.00000 790756.581016894313507 1070231.617842053761706
1252.50000 790305.701883025118150 1070022.997092297766358
1253.00000 789855.176916040712968 1069814.414191540796310
1253.50000 789405.005765024805441 1069605.869151608785614
1254.00000 788955.188079547719099 1069397.361984354211017
1254.50000 788505.723509568721056 1069188.892701628617942
1255.00000 788056.611705529387109 1068980.461315376451239
1255.50000 787607.852318287710659 1068772.067837496520951
1256.00000 787159.444999143481255 1068563.712279972154647
1256.50000 786711.389399846550077 1068355.394654770614579
1257.00000 786263.685172570403665 1068147.114973981166258
1257.50000 785816.331969936029054 1067938.873249588534236
1258.00000 785369.329444983042777 1067730.669493730412796
1258.50000 784922.677251211483963 1067522.503718476509675
1259.00000 784476.375042538158596 1067314.375935999676585
1259.50000 784030.422473310492933 1067106.286158447153866
1260.00000 783584.819198320619762 1066898.234398034168407
1260.50000 783139.564872800488956 1066690.220666947076097
1261.00000 782694.659152376931161 1066482.244977462571114
1261.50000 782250.101693143951707 1066274.307341863168404
1262.00000 781805.892151615931652 1066066.407772444887087
1262.50000 781362.030184727045707 1065858.546281518647447
1263.00000 780918.515449851169251 1065650.722881473368034
1263.50000 780475.347604779992253 1065442.937584650237113
1264.00000 780032.526307739550248 1065235.190403477754444
1264.50000 779590.051217381027527 1065027.481350386282429
1265.00000 779147.921992782037705 1064819.810437823878601
1265.50000 778706.138293431140482 1064612.177678262349218
1266.00000 778264.699779267422855 1064404.583084207726642
1266.50000 777823.606110629742034 1064197.026668214704841
1267.00000 777382.856948288623244 1063989.508442793972790
1267.50000 776942.451953442767262 1063782.028420529095456
1268.00000 776502.390787689480931 1063574.586614043684676
1268.50000 776062.673113077529706 1063367.183035912690684
1269.00000 775623.298592066392303 1063159.817698810482398
1269.50000 775184.266887504141778 1062952.490615385584533
1270.00000 774745.577662700321525 1062745.201798321679235
1270.50000 774307.230581362615339 1062537.951260313158855
1271.00000 773869.225307607208379 1062330.739014109596610
1271.50000 773431.561505979276262 1062123.565072460798547
1272.00000 772994.238841440179385 1061916.429448109585792
1272.50000 772557.256979367462918 1061709.332153851166368
1273.00000 772120.615585527149960 1061502.273202512646094
1273.50000 771684.314326134976000 1061295.252606912516057
1274.00000 771248.352867798996158 1061088.270379895344377
1274.50000 770812.730877543566748 1060881.326534311519936
1275.00000 770377.448022802942432 1060674.421083090361208
1275.50000 769942.503971427096985 1060467.554039100185037
1276.00000 769507.898391670198180 1060260.725415259134024
1276.50000 769073.630952193518169 1060053.935224538668990
1277.00000 768639.701322070322931 1059847.183479876955971
1277.50000 768206.109170801937580 1059640.470194260822609
1278.00000 767772.854168252670206 1059433.795380685944110
1278.50000 767339.935984727810137 1059227.159052143106237
1279.00000 766907.354290932766162 1059020.561221677809954
1279.50000 766475.108757969457656 1058814.001902327872813
1280.00000 766043.199057349003851 1058607.481107166502625
1280.50000 765611.624860993819311 1058400.998849259456620
1281.00000 765180.385841206531040 1058194.555141691816971
1281.50000 764749.481670718407258 1057988.149997601285577
1282.00000 764318.912022656179033 1057781.783430076669902
1282.50000 763888.676570537034422 1057575.455452275462449
1283.00000 763458.774988283985294 1057369.166077349102125
1283.50000 763029.206950232735835 1057162.915318461135030
1284.00000 762599.972131085349247 1056956.703188793500885
1284.50000 762171.070205983356573 1056750.529701541643590
1285.00000 761742.500850435579196 1056544.394869920099154
1285.50000 761314.263740360154770 1056338.298707159236073
1286.00000 760886.358552077552304 1056132.241226488258690
1286.50000 760458.784962289733812 1055926.222441140562296
1287.00000 760031.542648093309253 1055720.242364411242306
1287.50000 759604.631287007010542 1055514.301009561168030
1288.00000 759178.050556905451231 1055308.398389875190333
1288.50000 758751.800136084668338 1055102.534518667496741
1289.00000 758325.879703218233772 1054896.709409235045314
1289.50000 757900.288937375880778 1054690.923074894351885
1290.00000 757475.027518029557541 1054485.175529005238786
1290.50000 757050.095125013263896 1054279.466784904478118
1291.00000 756625.491438583238050 1054073.796855935361236
1291.50000 756201.216139368363656 1053868.165755486348644
1292.00000 755777.268908398109488 1053662.573496918659657
1292.50000 755353.649427060969174 1053457.020093636820093
1293.00000 754930.357377172796987 1053251.505559027660638
1293.50000 754507.392440907191485 1053046.029906490119174
1294.00000 754084.754300834727474 1052840.593149476451799
1294.50000 753662.442639913060702 1052635.195301394443959
1295.00000 753240.457141469232738 1052429.836375685641542
1295.50000 752818.797489245189354 1052224.516385767376050
1296.00000 752397.463367337244563 1052019.235345154767856
1296.50000 751976.454460248001851 1051813.993267249548808
1297.00000 751555.770452837576158 1051608.790165552869439
1297.50000 751135.411030372604728 1051403.626053550047800
1298.00000 750715.375878474325873 1051198.500944725470617
1298.50000 750295.664683174574748 1050993.414852553280070
1299.00000 749876.277130861999467 1050788.367790548596531
1299.50000 749457.212908318382688 1050583.359772224910557
1300.00000 749038.471702696988359 1050378.390811105025932
1300.50000 748620.053201527800411 1050173.460920709418133
1301.00000 748201.957092724624090 1049968.570114539237693
1301.50000 747784.183064572396688 1049763.718406178057194
1302.00000 747366.730805736500770 1049558.905809147050604
1302.50000 746949.600005255313590 1049354.132336977403611
1303.00000 746532.790352545445785 1049149.398003244539723
1303.50000 746116.301537396619096 1048944.702821515034884
1304.00000 745700.133249969920143 1048740.046805339399725
1304.50000 745284.285180798149668 1048535.429968281066976
1305.00000 744868.757020796183497 1048330.852323932340369
1305.50000 744453.548461245023645 1048126.313885864336044
1306.00000 744038.659193789935671 1047921.814667668309994
1306.50000 743624.088910463615321 1047717.354682915727608
1307.00000 743209.837303648353554 1047512.933945225900970
1307.50000 742795.904066119110212 1047308.552468174719252
1308.00000 742382.288890992524102 1047104.210265371832065
1308.50000 741968.991471788962372 1046899.907350429682992
1309.00000 741556.011502365465276 1046695.643736933008768
1309.50000 741143.348676954745315 1046491.419438509154133
1310.00000 740731.002690166002139 1046287.234468784765340
1310.50000 740318.973236964084208 1046083.088841347256675
1311.00000 739907.260012688930146 1045878.982569842250086
1311.50000 739495.862713036709465 1045674.915667856461369
1312.00000 739084.781034067505971 1045470.888149041333236
1312.50000 738674.014672208810225 1045266.900027034687810
1313.00000 738263.563324254937470 1045062.951315427431837
1313.50000 737853.426687362371013 1044859.042027873801999
1314.00000 737443.604459042660892 1044655.172178022447042
1314.50000 737034.096337168244645 1044451.341779464972205
1315.00000 736624.902019981178455 1044247.550845849793404
1315.50000 736216.021206082426943 1044043.799390815082006
1316.00000 735807.453594421618618 1043840.087428007740527
1316.50000 735399.198884324519895 1043636.414971028687432
1317.00000 734991.256775456597097 1043432.782033564173616
1317.50000 734583.626967868069187 1043229.188629194279201
1318.00000 734176.309161935234442 1043025.634771602344699
1318.50000 733769.303058410878293 1042822.120474410126917
1319.00000 733362.608358394470997 1042618.645751235657372
1319.50000 732956.224763352656737 1042415.210615728748962
1320.00000 732550.151975106564350 1042211.815081521985121
1320.50000 732144.389695808407851 1042008.459162251674570
1321.00000 731738.937628008075990 1041805.142871544812806
1321.50000 731333.795474558952264 1041601.866223045042716
1322.00000 730928.962938705459237 1041398.629230369115248
1322.50000 730524.439724029041827 1041195.431907156715170
1323.00000 730120.225534456549212 1040992.274267011438496
1323.50000 729716.320074286311865 1040789.156323603936471
1324.00000 729312.723048147629015 1040586.078090495197102
1324.50000 728909.434161032200791 1040383.039581384044141
1325.00000 728506.453118278062902 1040180.040809812257066
1325.50000 728103.779625567374751 1039977.081789455260150
1326.00000 727701.413388940622099 1039774.162533889990300
1326.50000 727299.354114781599492 1039571.283056734129786
1327.00000 726897.601509812171571 1039368.443371602566913
1327.50000 726496.155281113693491 1039165.643492091796361
1328.00000 726095.015136108151637 1038962.883431829279289
1328.50000 725694.180782573064789 1038760.163204384851269
1329.00000 725293.651928614825010 1038557.482823352213018
1329.50000 724893.428282711072825 1038354.842302324250340
1330.00000 724493.509553643409163 1038152.241654900135472
1330.50000 724093.895450566895306 1037949.680894661229104
1331.00000 723694.585682978853583 1037747.160035170032643
1331.50000 723295.579960704431869 1037544.679090006742626
1332.00000 722896.877993931644596 1037342.238072753767483
1332.50000 722498.479493167833425 1037139.836996953468770
1333.00000 722100.384169267257676 1036937.475876191980205
1333.50000 721702.591733447159640 1036735.154723996762186
1334.00000 721305.101897230488248 1036532.873553929501213
1334.50000 720907.914372502593324 1036330.632379526272416
1335.00000 720511.028871477814391 1036128.431214345269836
1335.50000 720114.445106711587869 1035926.270071909297258
1336.00000 719718.162791107781231 1035724.148965726606548
1336.50000 719322.181637875619344 1035522.067909354227595
1337.00000 718926.501360610243864 1035320.026916276314296
1337.50000 718531.121673203073442 1035118.026000018697232
1338.00000 718136.042289886274375 1034916.065174079965800
1338.50000 717741.262925251619890 1034714.144451947300695
1339.00000 717346.783294205320999 1034512.263847121503204
1339.50000 716952.603111983858980 1034310.423373089870438
1340.00000 716558.722094171913341 1034108.623043312458321
1340.50000 716165.139956681872718 1033906.862871261662804
1341.00000 715771.856415752205066 1033705.142870423966087
1341.50000 715378.871187962708063 1033503.463054232066497
1342.00000 714986.183990230434574 1033301.823436110164039
1342.50000 714593.794539784314111 1033100.224029544973746
1343.00000 714201.702554192394018 1032898.664847940555774
1343.50000 713809.907751368009485 1032697.145904717734084
1344.00000 713418.409849525080062 1032495.667213305830956
1344.50000 713027.208567241090350 1032294.228787117870525
1345.00000 712636.303623390966095 1032092.830639517982490
1345.50000 712245.694737196550705 1031891.472783932811581
1346.00000 711855.381628193077631 1031690.155233743716963
1346.50000 711465.364016268867999 1031488.878002302837558
1347.00000 711075.641621601069346 1031287.641102996421978
1347.50000 710686.214164734119549 1031086.444549158215523
1348.00000 710297.081366500118747 1030885.288354145130143
1348.50000 709908.242948086815886 1030684.172531299409457
1349.00000 709519.698630978004076 1030483.097093954682350
1349.50000 709131.448137022671290 1030282.062055418849923
1350.00000 708743.491188342799433 1030081.067429004702717
1350.50000 708355.827507419395261 1029880.113228017231449
1351.00000 707968.456817043479532 1029679.199465749203227
1351.50000 707581.378840340999886 1029478.326155459042639
1352.00000 707194.593300736742094 1029277.493310426478274
1352.50000 706808.099921991582960 1029076.700943941134028
1353.00000 706421.898428190965205 1028875.949069212889299
1353.50000 706035.988543731975369 1028675.237699478282593
1354.00000 705650.369993334403262 1028474.566847997950390
1354.50000 705265.042502029915340 1028273.936527986195870
1355.00000 704880.005795184406452 1028073.346752620418556
1355.50000 704495.259598471922800 1027872.797535130986944
1356.00000 704110.803637882694602 1027672.288888684706762
1356.50000 703726.637639732100070 1027471.820826450712048
1357.00000 703342.761330652283505 1027271.393361618742347
1357.50000 702959.174437576672062 1027071.006507311947644
1358.00000 702575.876687777694315 1026870.660276671405882
1358.50000 702192.867808825918473 1026670.354682841338217
1359.00000 701810.147528610192239 1026470.089738929062150
1359.50000 701427.715575331356376 1026269.865458050742745
1360.00000 701045.571677527506836 1026069.681853273650631
1360.50000 700663.715564013808034 1025869.538937719655223
1361.00000 700282.146963945939206 1025669.436724420404062
1361.50000 699900.865606780163944 1025469.375226450385526
1362.00000 699519.871222290676087 1025269.354456834727898
1362.50000 699139.163540562614799 1025069.374428640468977
1363.00000 698758.742291982285678 1024869.435154849896207
1363.50000 698378.607207261491567 1024669.536648494657129
1364.00000 697998.758017406682484 1024469.678922559134662
1364.50000 697619.194453753763810 1024269.861990012461320
1365.00000 697239.916247933171690 1024070.085863851476461
1365.50000 696860.923131887102500 1023870.350557001424022
1366.00000 696482.214837872656062 1023670.656082420144230
1366.50000 696103.791098444140516 1023471.002453029272147
1367.00000 695725.651646480080672 1023271.389681737171486
1367.50000 695347.796215135138482 1023071.817781478166580
1368.00000 694970.224537913221866 1022872.286765096476302
1368.50000 694592.936348589486443 1022672.796645482652821
1369.00000 694215.931381262256764 1022473.347435495816171
1369.50000 693839.209370326134376 1022273.939147975295782
1370.00000 693462.770050483988598 1022074.571795783936977
1370.50000 693086.613156754057854 1021875.245391697040759
1371.00000 692710.738424438284710 1021675.959948540665209
1371.50000 692335.145589155843481 1021476.715479109901935
1372.00000 691959.834386822651140 1021277.511996161658317
1372.50000 691584.804553666850552 1021078.349512466462329
1373.00000 691210.055826202733442 1020879.228040760150179
1373.50000 690835.587941257515922 1020680.147593784029596
1374.00000 690461.400635961326770 1020481.108184261131100
1374.50000 690087.493647739524022 1020282.109824859653600
1375.00000 689713.866714320844039 1020083.152528302045539
1375.50000 689340.519573729368858 1019884.236307251499966
1376.00000 688967.451964293490164 1019685.361174338147976
1376.50000 688594.663624643580988 1019486.527142247185111
1377.00000 688222.154293694999069 1019287.734223558683880
1377.50000 687849.923710673348978 1019088.982430900330655
1378.00000 687477.971615101327188 1018890.271776866982691
1378.50000 687106.297746803611517 1018691.602274048607796
1379.00000 686734.901845875428990 1018492.973934991518036
1379.50000 686363.783652745420113 1018294.386772229918279
1380.00000 685992.942908114637248 1018095.840798331773840
1380.50000 685622.379352987860329 1017897.336025782977231
1381.00000 685252.092728650546633 1017698.872467090957798
1381.50000 684882.082776711904444 1017500.450134730315767
1382.00000 684512.349239050294273 1017302.069041174952872
1382.50000 684142.891857844195329 1017103.729198884218931
1383.00000 683773.710375569411553 1016905.430620286962949
1383.50000 683404.804534995462745 1016707.173317779786885
1384.00000 683036.174079178716056 1016508.957303789793514
1384.50000 682667.818751469370909 1016310.782590680057183
1385.00000 682299.738295512506738 1016112.649190831114538
1385.50000 681931.932455244939774 1015914.557116572163068
1386.00000 681564.400974889751524 1015716.506380270351656
1386.50000 681197.143598954658955 1015518.496994221583009
1387.00000 680830.160072261467576 1015320.528970708721317
1387.50000 680463.450139883439988 1015122.602322047809139
1388.00000 680097.013547231326811 1014924.717060484457761
1388.50000 679730.850039954646491 1014726.873198260436766
1389.00000 679364.959364028531127 1014529.070747605059296
1389.50000 678999.341265688650310 1014331.309720765333623
1390.00000 678633.995491493027657 1014133.590129882213660
1390.50000 678268.921788244624622 1013935.911987178493291
1391.00000 677904.119903074461035 1013738.275304765789770
1391.50000 677539.589583357563242 1013540.680094834300689
1392.00000 677175.330576789332554 1013343.126369474804960
1392.50000 676811.342631329316646 1013145.614140820223838
1393.00000 676447.625495236832649 1012948.143420939682983
1393.50000 676084.178917050245218 1012750.714221885544248
1394.00000 675721.002645586268045 1012553.326555743347853
1394.50000 675358.096429957891814 1012355.980434521799907
1395.00000 674995.460019545629621 1012158.675870241713710
